id,barrio,latitude,longitude,room_type,property_type,accommodates,bedrooms,beds,price_clean,minimum_nights,number_of_reviews,review_scores_rating,review_scores_location,review_scores_value,estimated_occupancy_l365d,ocupacion_pct_365d,n_amenities,poi_gastronomia_900m,poi_transporte_900m,poi_total_900m,instant_bookable,host_is_superhost,tiene_wifi,tiene_pileta,tiene_aire_acondicionado,tiene_cochera,tiene_cocina,tiene_ascensor,tiene_gimnasio,acepta_mascotas
598541151809245784,Recoleta,-34.594337,-58.397396,Entire home/apt,Entire serviced apartment,4,1.0,3.0,93139.5,2.0,66,4.68,4.95,4.52,36,9.863013698630137,39,,,,,t,True,False,False,False,True,False,False,False
38255543,Recoleta,-34.5991,-58.39548,Entire home/apt,Entire rental unit,3,,2.0,89671.0,1.0,93,4.72,4.87,4.75,222,60.82191780821918,47,,,,,f,True,False,True,True,True,True,False,False
1055852553292334816,Palermo,-34.58021,-58.4097,Entire home/apt,Entire rental unit,3,1.0,2.0,266480.0,1.0,2,4.5,5.0,4.5,12,3.287671232876712,21,354.0,130.0,484.0,,f,True,False,True,False,True,True,False,True
20863070,Recoleta,-34.58676,-58.38706,Entire home/apt,Entire rental unit,3,1.0,3.0,110073.33,3.0,0,,,,0,0.0,13,,,,,f,True,False,False,False,True,True,False,False
1032823265593792424,Recoleta,-34.59565917096675,-58.40924162956728,Entire home/apt,Entire serviced apartment,3,1.0,,105386.0,1.0,76,4.61,4.8,4.66,114,31.232876712328768,41,,,,,f,True,False,True,True,True,True,False,True
663051555247768525,Recoleta,-34.59777,-58.39797,Entire home/apt,Entire serviced apartment,2,1.0,2.0,92807.0,1.0,228,4.75,4.87,4.71,255,69.86301369863014,39,,,,,f,True,False,False,True,True,True,False,False
53237341,Recoleta,-34.59146,-58.40336,Entire home/apt,Entire serviced apartment,4,1.0,3.0,135901.8,5.0,17,4.88,5.0,4.76,30,8.21917808219178,56,,,,,t,True,False,False,True,True,True,False,True
32470265,Retiro,-34.59153,-58.37726,Entire home/apt,Entire rental unit,2,1.0,1.0,43771.0,20.0,13,4.69,4.77,4.62,80,21.91780821917808,29,303.0,220.0,523.0,,f,True,False,True,True,True,True,False,False
1601688107739092071,Recoleta,-34.59718,-58.40502,Entire home/apt,Entire condo,2,1.0,1.0,68915.5,2.0,29,4.9,4.83,4.93,174,47.671232876712324,35,,,,,t,True,False,True,False,True,False,False,False
923268673803425601,Recoleta,-34.58686272788388,-58.38645625859499,Entire home/apt,Entire rental unit,5,2.0,3.0,247924.0,1.0,45,4.91,4.96,4.82,102,27.945205479452056,58,,,,,t,True,False,True,True,True,True,False,False
1398577443405024310,Recoleta,-34.5874261,-58.39846089999999,Entire home/apt,Entire rental unit,2,,1.0,265066.0,1.0,9,4.89,5.0,5.0,36,9.863013698630137,38,,,,,f,True,False,True,False,True,True,False,False
1293476832232343621,Recoleta,-34.58838,-58.39878,Entire home/apt,Entire serviced apartment,2,1.0,1.0,90099.5,2.0,7,5.0,5.0,4.71,18,4.931506849315069,32,,,,,f,True,False,False,False,True,True,False,False
1716701485752543981,Recoleta,-34.5932634,-58.4067702,Entire home/apt,Entire rental unit,2,,1.0,116736.0,2.0,0,,,,0,0.0,31,,,,,t,True,False,False,False,True,False,False,False
1247994173975561975,Recoleta,-34.59451894946375,-58.39823834879494,Entire home/apt,Entire rental unit,4,2.0,3.0,124136.0,3.0,13,4.62,5.0,4.62,66,18.08219178082192,20,,,,,f,True,False,True,False,True,False,False,False
1239932404401861419,Recoleta,-34.5916619,-58.395701,Entire home/apt,Entire rental unit,6,3.0,7.0,205876.33,1.0,25,4.96,4.96,4.96,78,21.36986301369863,37,,,,,f,True,False,True,False,True,True,False,False
867951162561272188,Recoleta,-34.58604,-58.3988,Entire home/apt,Entire rental unit,4,2.0,4.0,189579.67,3.0,44,4.84,4.89,4.82,6,1.643835616438356,53,,,,,f,True,False,True,True,True,True,False,False
